cts urn,word form,note
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,προσούσας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,δυσκολίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,“ἐὰν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,μανιῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,γηρῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,γυναικὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,πιθόμενος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,”,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἀφεῖλον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ὅπως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ᾖ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,συκοφάνταις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἔφοδος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ὁμοίως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,τοῦτ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἔδρων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἐπὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.2,ἄλλων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,κατ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἀρχὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,οὖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ταῦτ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἐποίουν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,συκοφάντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,τῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,δήμῳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,πρὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,χάριν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ὁμιλοῦντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,παρὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,βέλτιστον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,κακοπράγμονας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ὄντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,πονηροὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἀνῄρουν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἐφ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,οἷς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἔχαιρεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,πόλις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,γιγνομένοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ἡγούμενοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,βελτίστου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,χάριν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,ποιεῖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.3,αὐτούς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἐπεὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,πόλιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἐγκρατέστερον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἔσχον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,οὐδενὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἀπείχοντο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,πολιτῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἀλλ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἀπέκτειναν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ταῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,οὐσίαις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,γένει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἀξιώμασιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,προέχοντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ὑπεξαιρούμενοί,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,φόβον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,βουλόμενοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,οὐσίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,διαρπάζειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,χρόνου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,διαπεσόντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,βραχέος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,οὐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἐλάττους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἀνῃρήκεσαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,χιλίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:35.4,πεντακοσίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,οὕτως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πόλεως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ὑποφερομένης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,Θηραμένης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ἀγανακτῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ἐπὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,γιγνομένοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ἀσελγείας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,αὐτοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,παρῄνει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,παύσασθαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,μεταδοῦναι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πραγμάτων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,βελτίστοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πρῶτον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ἐναντιωθέντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ἐπεὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,διεσπάρησαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,λόγοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πρὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πλῆθος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πρὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,Θηραμένην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,οἰκείως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,εἶχον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πολλοί,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,φοβηθέντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,προστάτης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,γενόμενος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,δήμου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,καταλύσῃ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,δυναστείαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,καταλέγουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πολιτῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τρισχιλίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,ὡς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,μεταδώσοντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.1,πολιτείας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,Θηραμένης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,πάλιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐπιτιμᾷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τούτοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,πρῶτον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὅτι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,βουλόμενοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μεταδοῦναι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐπιεικέσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τρισχιλίοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μόνοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μεταδιδόασι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὡς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τούτῳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,πλήθει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἀρετῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὡρισμένης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἔπειθ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὅτι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δύο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐναντιώτατα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ποιοῦσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,βίαιόν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἀρχὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἀρχομένων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἥττω,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,κατασκευάζοντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τούτων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὠλιγώρησαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,κατάλογον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τρισχιλίων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,πολὺν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,χρόνον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὑπερεβάλλοντο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,παρ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,αὑτοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐφύλαττον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐγνωσμένους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ὅτε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δόξειεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,αὐτοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐκφέρειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐξήλειφον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἐγγεγραμμένων,supplied
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἀντενέγραφον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:36.2,ἔξωθεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἤδη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,χειμῶνος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐνεστῶτος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,καταλαβόντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,Θρασυβούλου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,μετὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,φυγάδων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,Φυλήν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κατὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,στρατιὰν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἣν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐξήγαγον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τριάκοντα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κακῶς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἀποχωρήσαντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἔγνωσαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἄλλων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὅπλα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,παρελέσθαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,Θηραμένην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,διαφθεῖραι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τόνδε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τὸν,supplied
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τρόπον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,νόμους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,εἰσήνεγκαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,βουλὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,δύο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κελεύοντες,unclear
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐπιχειροτονεῖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὧν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,εἷς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,αὐτοκράτορας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐποίει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τριάκοντα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,πολιτῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἀποκτεῖναι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,καταλόγου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,μετέχοντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τρισχιλίων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἕτερος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐκώλυε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κοινωνεῖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,παρούσης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,πολιτείας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὅσοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τυγχάνουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,Ἠετιωνείᾳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τεῖχος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κατασκάψαντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τετρακοσίοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐναντίον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,πράξαντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κατασκευάσασι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,προτέραν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὀλιγαρχίαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὧν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐτύγχανεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἀμφοτέρων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,κεκοινωνηκὼς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,Θηραμένης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ὥστε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,συνέβαινεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἐπικυρωθέντων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,νόμων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,ἔξω,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:37.1,τε,
